,2016-04-1,name_h
0,350,C6HULmps_iioIeyT1gO28Q/C6HULmps_iioIeyT1gO28Q
0,137,EMGACp_o5jHmvlTU29YVRA/EMGACp_o5jHmvlTU29YVRA
0,288,XXODJOIYnY6aHDl0009alQ/XXODJOIYnY6aHDl0009alQ
0,95,j_iEz_GAbgQ_fstv49BaiQ/Ng0hTombiLj-VKJgZowvSA
0,762,j2uYOtBogYR6GA8TmJEIkQ/j2uYOtBogYR6GA8TmJEIkQ
0,61,5RG-gnDBaQjdQsZA-i0MDw/sePxsQVYRFljqlu_TSAknA
0,184,zVseSUfjBEdseIzUdPtXmg/zVseSUfjBEdseIzUdPtXmg
0,928,0YuGJKD19yHae4I2X8Vi3Q/0YuGJKD19yHae4I2X8Vi3Q
0,130,NfS5AAovmyBX0Y6B3i6sDw/zrIHcuDJ0kDHXrJrDjer7g
0,206,07DQqtEfCi0mdTaqGKLGiw/UIWogfc1mZMBKZYjqs7rDw
0,101,ujzWHklTzs_2J7FAFYj7Hg/ujzWHklTzs_2J7FAFYj7Hg
0,104,luHDhMF-DHFZD9DYlBqwbA/luHDhMF-DHFZD9DYlBqwbA
0,442,Ka2ESICRmlfleg0P36GReg/e0ZMQrhQVV9tP_LcvUeQkg
0,857,IcwoQJcpVl_BpNLdktsmnw/NNH5H7LlFLhXb6sadaiaaw
0,7,r5yj5MBQHZu4ntUcGUYFXw/-kSDXQ7TPoqjtriWTsd7_Q
0,265,R41If12wAkwOFE7xGmxyfw/Zbcfd3N4AEXvx6UIY8FnJg
0,113,uOBlJV1TJuo88fhbDddk8w/_bdZTnfxrV-7jmyRe2ASzg
0,30,DsYac0bbP0UACqJTTJrmaQ/qUClSLpBvJiPmdUf0C8h3g
0,56,Imd281bX7PWLYLqxKgXTjw/rppy8lEYmC78sTRl-cX0IA
0,39,ZAyKU3aqEvoVzwITDOI5pg/GSeA3o-OYiTSC16GK1WMCw
0,538,yCLBtjhT7Sc7iWh6xQX5-g/YG6vhGxleZFjVBmbRZU-4g
0,63,NFuKG8SKExLAiEqdsYIgRg/aLANoOsw0qzJxXIIpPkhwQ
0,136,8CETI3paX_8D40ye7rRmQA/8CETI3paX_8D40ye7rRmQA
0,46,qA0snRKSt8_DeYiOBL9t5g/qA0snRKSt8_DeYiOBL9t5g
0,75,QUxfX4YH52mKjnTni7xVaw/QUxfX4YH52mKjnTni7xVaw
0,259,2-scMrZv13F95YPZmfieww/1EaArWHXzf8AhyhA34CX6w
0,205,Pjmb5GPd_5XX5wbf3_bxgg/OkO0-IMl2UAiwO-pwvovWg
0,320,eBFucFWghxq0Y6e3xhMCAw/oibp-9_ByN1-f-9NMz-G7Q
0,106,JmQRRFvmzPwsmhI0ZAEv4w/1Ut7onVxovALOO2Sc7l08g
0,157,bc2bYdmyZjhDjq8WxW2_4Q/NpFKJ8YBpZ2La_a0ZKji7A
0,459,2cDlLdFSdNUQQbSJx86grQ/2cDlLdFSdNUQQbSJx86grQ
0,593,NLmaiC8UPeUOo27TLOFLeQ/NLmaiC8UPeUOo27TLOFLeQ
0,312,uzDoVBG1bfQSlnJqtEXcjw/uzDoVBG1bfQSlnJqtEXcjw
0,220,njDCSfHyDCDK0R2GJ41j8w/njDCSfHyDCDK0R2GJ41j8w
0,11,ty5SGIvQecw8NG7Wwu9XtQ/dYzovyCanZPcxwMJysobkw
0,67,jsamuNGdKxtIhw4iyR2RRA/RBj0hf6WzlwkofRrQAywgg
0,32,ZAyKU3aqEvoVzwITDOI5pg/uxqZLw7NdEzhKXLWNFkT3Q
0,126,1l8h1bTyj_W7L5YkzV9wCg/1l8h1bTyj_W7L5YkzV9wCg
0,0,1OClZOKoq1qXeXGRSI6tpA/1OClZOKoq1qXeXGRSI6tpA
0,162,tu_WBtEY0PYgZuMUGf8EzA/VBZhYiGFhRwki0G_DOp60A
0,109,37is50knMYEGDe0PY8L6nw/Hh07dsqkDeOTBXM2Izic0g
0,57,UUy25KWuvkJaoHv-ndlqHg/Ns34uIelz_x43NXAiZG5kw
0,461,7DUui3NYEIX51J0bV19kxw/WIdyFIOpf4nppikgFqdjIQ
0,643,pPi1FENBVMGvJXd7zNDvoA/pPi1FENBVMGvJXd7zNDvoA
0,236,6pmmkGBnWzIHVAa58xDL-Q/6pmmkGBnWzIHVAa58xDL-Q
0,141,PSWsg5RIjKSfFI9LvZ4pBg/wuKFyzPOzb64PSGJ6YOowA
0,32,smXjtubw1FPwWtzDeUxUqw/smXjtubw1FPwWtzDeUxUqw
0,143,vwk3_LBbRg5EegvqdTchig/vwk3_LBbRg5EegvqdTchig
0,277,BElMmws8e8aSfx0RzsJRNw/BElMmws8e8aSfx0RzsJRNw
0,1637,ooe8Zd1SJ_a1v9t4svapZA/vhIXQL-YiyIloxP6HxB8oQ
0,109,6Rxz-0WxNs4djew8UA060A/p0rY36zU-YXrOXdRdhXOJQ
0,168,bc2bYdmyZjhDjq8WxW2_4Q/2YGHsvSy2y6aUXpcjzgdPQ
